ID,Comment Text,Token Count,Label
195,"dần_dần tao cảm_thấy Kim_soo hyun cũng không sai , trước_tiên là không sai về mặt pháp_lý . mượn tiền thì phải trả chứ . dù ổng giàu thật nhưng tiền ổng làm ra công sức của ổng mà . người_yêu cũ bây mượn tiền mà tận 700 triệu bây có gào lên không",60,Ủng hộ
196,"gia_đình bé đó không tốt_lành gì đâu mà noi Kim_Soo_Hyun , gia_đình bé muôn tung tin lây xiền",24,Ủng hộ
197,Dấu đầu lòi_đuôi,4,Không ủng hộ
198,dám lên_tiếng ảnh bẻ cái_rụp luôn chứ ở hên nay có vụ chính_trị nên tin được đôn lên thôi chứ dễ gì hồi đó mà dữ được như dị,33,Không ủng hộ
199,má nói hây ghê,5,Không liên quan
200,Chet rồi cũng không yên nữa :,9,Không liên quan
201,sa hang hê dô chỗ nào vậy chị 7 ? hùa là giỏi,14,Không liên quan
202,"Thứ tao thắc_mắc là cái nút ruồi đó , bảo yêu năm 2019 mà xoá nút ruồi từ 2017",21,Trung lập
203,Kênh jack toàn bú,4,Không liên quan
204,Sự trong_sạch là đây sao,6,Không ủng hộ
205,soi tới cả nốt_ruồi,5,Không liên quan
206,chj xem ảnh không mặc quần của ãnh trên live viện Garosero chưa,16,Không liên quan
207,Tao nghi ông này được bên chính_trị cử lên bài để lấp_liếm đi vụ 8 quả bỉm,19,Không liên quan
208,Phản_biện,3,Trung lập
209,tao nói thật cái sốp này i chang thời_sự vị đó muốn bic là quá sốp bả liền,21,Không liên quan
210,nốt_ruồi mọc lại á .,6,Không liên quan
211,"ê má cộng_đồng mạng đỉnh thiệt chứ , có cái nốt_ruồi mà cũng nhận ra nữa",18,Trung lập
212,"Kim_Soo_Hyun thể_hiện quyền_lực của sao hạng Sao đó , 1 tay che trời luôn , kỳ này thì che mặt nè con",28,Không ủng hộ
213,"Ở hàn chứ không phải ở mấy nước khác đâu mà sao hạng Sao . 1 tay che trời được , nghệ_sĩ hàn có drama đều do phóng_viên dập không đó",33,Trung lập
214,"Mình móc nó đó bạn , bên Hàn đang có vụ máy_bay quân_sự ném nhầm vào khu dân ở nên bung bét vụ này ra liền",29,Không liên quan
215,Tại ảnh xu vì chính_phủ đẩy ảnh ra làm bia nữa chứ thử không có vụ qân đội thả bom nhầm xem nó mua phóng_viên lấy tiền lắp tin_tức xong mua đám Youtube viết bài phản_đối ngược_lại liền,44,Không liên quan
216,"bạn ơi có nhận thì Kim sae ron vẫn bị chửi thôi . Kim sae ron cũng là diễn_viên mà thừa biết lúc phim đg hot mà làm_vậy ảnh_hưởng thế_nào , nhưng vẫn leak hình người_yêu cũ lên",47,Không ủng hộ
217,lúc đấy Kim_soo hyun nhận thì Kim sae ron vẫn bị chửi bạn nhé . Kim sae ron cũng là diễn_viên thừa biết lúc phim đg hot mà sơ xuất gì là phim đi tông lun . vậy_mà đi leak cái hình người_yêu cũ lên,55,Không ủng hộ
218,cho_dù lúc đấy Kim_soo hyun có nhận thì Kim sae ron vẫn bị chửi . Kim sae ron là diễn_viên chắc cũng biết khi phim đg hot mà có sơ xuất gì là đi tông lun . vậy_mà đi leak hình người_yêu cũ lên . là bảo_vệ Kim_soo hyun đến cuối_cùng chưa,65,Ủng hộ
219,chưa đủ tuổi che trời . đàn_anh hạng Sao + còn chưa che được . Kim_Soo_Hyun tuổi gì,22,Không ủng hộ
220,"đúng thế , quả này nó phải trả_giá rồi",10,Không ủng hộ
221,ý là tại_sao mình hẹn_hò phải công_khai lên cho mọi người biết vậy bạn ? ? ?,21,Trung lập
222,Đúng là không nhất_thiết phải công_khai . Nhưng ít_nhất cũng đừng phủ_nhận gì mà tư_tưởng vậy,21,Không ủng hộ
223,Không bắt_buộc công_khai nhưng đừng phủ_nhận là được ! Vì bên Kim_soo hyun phủ_nhận nên cộng_đồng mạng mới bạo_lực mạng Kim sae ron đó :,33,Không ủng hộ
224,"bạo_lực mạng thật_ra là do bên dân hàn toxic quá thôi . kể_cả Kim_Soo_Hyun có thừa_nhận thì em ý cũng bị chửi vì bảo là chia_tay rồi đăng làm gì , phim đang chiêis đăng làm gì . còn liên_quan tố hợp_đồng phim qot",59,Ủng hộ
225,Ý là nếu có hẹn_hò thì sao á mọi người . Tại_sao phải xin_lỗi ? ? Xin_lỗi vì đã hẹn_hò à ? ?,29,Trung lập
226,Xin_lỗi vì có hẹn_hò nhưng phủ_nhận á.có hẹn_hò từ năm 2015 nhưng nói_dối là từ 2019 nữa á . Không hỉu gì sao,31,Không ủng hộ
227,"Phủ_nhận chuyện hẹn_hò thì sao vậy ? Lạ lắm hay như nào ? Lúc Kim sae ron còn sống , 2 người thử công_khai hẹn_hò xem có bị fan và cdm chửi em nó không ?",47,Ủng hộ
228,Nhưng_mà vấn_đề là gia_đình kia muốn thừa_nhận để làm gì ? Mục_đích gì vậy ? Chứng_cứ không có ? Nói mồm bắt người ta thừa_nhận à ? Tự_dưng chia_tay 4 năm người_dưng nói_chuyện lã rồi còn bị đăng ảnh công_khai cs đời tư :,59,Ủng hộ
229,Kim_Soo_Hyun có cũng có thừa_nhận đâu ơ_hay,11,Không ủng hộ
230,Mà giấu thì sao nhỉ chuyện riêng của người ta mà,11,Trung lập
231,Phủ_nhận chuyện hẹn_hò thì sao ?,8,Trung lập
232,Mấy bữa trước công_ty đã nói là hẹn_hò khi bà này hơn 18 rồi mà ta . Còn việc kg công_khai cũng đúng.vì ở thời_điểm đó họ Ddang nổi_tiếng mà ta .,40,Ủng hộ
233,Mới bóc thêm ảnh chụp outfit từ 2015 rồi á.bên này cứ đăng ảnh thôi để fan tự bóc outfit quang_cảnh vậy đó.mà công_ty thừa_nhận đúng năm 2019 thời_gian mà 2 bên tranh cãi.kiểu may quá mãi mới thấy kẽ hở để phủ_nhận . Phủ_nhận lần 1 thì chấp_nhận đi . Phủ_nhận lần 2 thì người ta sôi_máu lên bóc toé_loe ra chứ sao . Thừa_nhận luôn đi có phải xong rồi không,94,Không ủng hộ
234,Vậy là ổng có hẹn_hò khi bà này Ddang vị_thành_niên không bà,16,Trung lập
235,"Tui nghĩ không phải do chính_phủ hàn_quốc muốn che_đậy vụ bom thì Kim_soo hyun cũng không bị khui đâu . Mà Kim_soo hyun cũng tội , tội chưa xử",35,Trung lập
236,yêu nhau cả hai tự_nguyện mắc gì xử người ta đâu phải Kim_Soo_Hyun ép con này đâu,20,Ủng hộ
237,yêu trẻ vị_thành_niên là không sai hả bạn ? [ 写真 ],16,Không ủng hộ
238,"Yêu trẻ vị_thành_niên là không tử_tế đó mẹ , không phải tn mà phim sẽ nó để 18+ đâu",23,Không ủng hộ
239,Kim sae ron thiêng phết chứ đùa,8,Không liên quan
240,Tội gì ạh ? !,6,Trung lập
241,thấy tội ông này gê yêu nhau 2 bên tự_nguyện có vay có trả giờ chia_tay bao_nhiêu tội_lỗi đổ lên đầu hết,27,Ủng hộ
242,Vì không nhận nên cộng_đồng mạng mới tấn_công con_bé đấy . Bênh bất_chấp thế,19,Không ủng hộ
243,Vay theo bạn khi dok nhận thi bé dok hk bị chửi à ..,17,Không liên quan
244,đag y nhau mà không nhận thì ông này sai đàng này chia_tay 4 năm rồi,18,Không ủng hộ
245,Mình nói thật khi cô ấy quyết_định tung ảnh phải hiểu mình sẽ bị tấn_công như_thế_nào . Chứ bạn đừng nói là do Kim_soo hyun không trả_lời mới đăng ảnh . Không liên_lạc được với anh ta thì liên_lạc qly và công_ty .,53,Không ủng hộ
246,"sợ thật , hoá_ra công_ty của Kim_Soo_Hyun bịt mồm phóng_viên hết luôn ?",20,Không ủng hộ
247,sao biết hay vậy,4,Không liên quan
248,"nghe tin lá_cải làm gì bà : công_ty giair trí mà bịt được mồm tất_cả phóng_viên , làm như tài_phiệt , tổng_tài trog phim",35,Trung lập
249,có tiền là được hết =,6,Không liên quan
250,"hoá_ra công_ty Kim_Soo_Hyun còn mạnh hơn cả công_ty YG , SM , .... vì có_thể bịt mồm phóng_viên hết luôn",28,Không ủng hộ
251,Thay_vì cố liên_hệ Kim_soo hyun sao không tự_trọng tự đến công_ty để giải_quyết đi làm_phiền người_yêu cũ . Chia_tay rồi phải có lòng tự_trọng . Càng nói càng tự bôi mặt nhà mh .,44,Không ủng hộ
252,"Không nha ở Hàn_Quốc giới chaebol hay người nổi_tiếng dùng quyền_lực để thao_túng người không có tiếng_nói từ thời Park_Chung_Hee rui , xã_hội độc_tài mà",37,Không ủng hộ
253,"Bên Kim_soo hyun quen_biết bên chính_trị nên bịt đầu_mối hết , ngày_trước có pv đăng tin hh của 2 người họ thì 1 thời_gian sau pv đó cũng đột_ngột qua_đời luôn",42,Không ủng hộ
254,Nếu được như bạn nói chắc xử hai ông yotube đó rồi,13,Không liên quan
255,ổng bịt miệng được thì đâu có chuyện bị lôi lên khắp mạng xã_hội,15,Không ủng hộ
256,Thế_mà cũng nghĩ ra Được,6,Không liên quan
257,thế_thì cả nhà Kim_Sae_Ron niệm lâu rồi,11,Không ủng hộ
258,2 ông youtube này cũng có chống lưng chính_trị nhá mới dám lên công_kích thế_này đấy.không phải dễ động vào đâu.không bịt miệng nổi nên đành chịu_trận,35,Trung lập
259,quen_biết bên chính_trị thì lại chẳng bị bóc phốt để đậy vụ thả bom đâu kìa,18,Không liên quan
260,muốn đòi lại công_bằng cho con hôm họp_báo mẹ kêu sức_khoẻ không tốt cần dưỡng_bệnh nên vắng_mặt bố bận việc riêng không đến bố_mẹ tốt q ạ,35,Không ủng hộ
261,"Rồi cuối_cùng họp_báo là ai muốn tổ_chức mà cả bố_mẹ đều không đến vậy , thế họp_báo làm gì trời",26,Trung lập
262,sợ đến người ta nói đúng quá khóc á,9,Không ủng hộ
263,Là ai tổ_chức họp_báo vậy ?,9,Trung lập
264,"Nói vậy là chính cha_mẹ và hàng_xóm con_bé này lúc đó cũng biết , vậy sao không ngăn_cản ? không tố_giác ngay lúc đó luôn đi .",34,Trung lập
265,Tôi không bênh ai chả tin ai nhưng có câu này tôi phải nói.Những người được gọi là bố là mẹ thật là tệ .,27,Trung lập
266,"Có luật_sư , ba thì bận đi làm , mẹ thì nói sức_khoẻ không tốt . không đến được . hài",26,Không liên quan
267,ý là chứng mình có hẹn_hò để làm gì á ? trong khi gia_đình biết và cho_phép ạ ? ? ? ?,25,Trung lập
268,"Phủ_nhận chuyện hẹn_hò thì sao ? Không yêu nữa , không muốn nhắc đến nữa thì phủ_nhận . Ép người ta phải nhớ đến quá_khứ để làm gì ?",35,Ủng hộ
269,công_ty này quyền_lực : tất_cả là do những người ởcái công_ty của ông này muốn bảo_vệ cái máy_in tiền là ông này .,30,Không ủng hộ
270,Người ta mà thao_túng được thì vụ này không có đâu,12,Trung lập
271,"Thật_sự là bố bận đến mức không có thời_gian để làm sang tỏ sự oan_ức của con mình , bệnh nặng đến mức không đến được . Đây là thứ mà bố_mẹ làm cho con sao ? ? ? ? ? :",46,Không ủng hộ
272,Lúc đầu là Kim_soo hyun chối rồi đòi kiện nên viện Garosero mới tung ảnh mà,19,Không ủng hộ
273,"Chưa khi nào thấy yêu ai , yêu 1 phát bị kéo xuống thê_thảm luôn , sau_này tình_yêu với anh liệu có còn dám yêu , đau_lòng cho sự bất_công này . Vì cô ấy chớt năm 2025 thì 10 năm trước anh có tội gì ?",56,Ủng hộ
274,"Giờ em ấy mất rồi thừa_nhận để làm gì nữa à , ngày_xưa yêu sao không cấm_cản đi",21,Không ủng hộ
275,tao nghĩ hẹn_hò là riêng_tư nên không được công_khai ra chứ : trừ khi người nổi_tiếng tự ckhai,23,Trung lập
276,"Câu_chuyện cho ta thấy rằng không_chỉ tìm người_yêu mà phải tìm_hiểu cả gia_đình , bối_cảnh nhà người yêu",25,Trung lập
277,Chả thấy anh sai chỗ nào,6,Ủng hộ
278,ủa sao lúc đó gia_đình không lên_tiếng ạ . sao không phản_đối ngay từ lúc quen ạ . Giờ mới lên nói là sao,27,Trung lập
279,Đâu ai muốn rắc_rối đâu mà nhào vô vụ này,11,Trung lập
280,Thì đã từng mà có phải đang diễn ra đâu,10,Trung lập
281,"Việc diễn_viên chối hẹn_hò là chuyện bình_thường , ít thừa_nhận lắm .",17,Trung lập
282,bố_mẹ gì mà việc liên_quan đến con của mình lại bảo bận với chả sk không tốt lại đòi người_yêu có_hiếu với con mình ? !,30,Không ủng hộ
283,"gia_đình gì kì_lạ , rồi ba mẹ_con_bé đó đâu ? ? ?",17,Trung lập
284,"Cô gái mà cần người_yêu cũ xin_lỗi thì đã tự đòi rồi , giờ gia_đình lồng lên đòi gì nhỉ , con gái mất rồi còn đâu , làm gì còn người nhận .",41,Trung lập
285,"Chắc con Dispatch không phải truyền_thông , mà Dispacth cũng lên_tiếng đó .",18,Trung lập
286,Bố_mẹ thì không đến nhg bắt người_yêu cũ phải có trách_nhiệm với con gái mình,19,Không ủng hộ
287,thứ tao cần là hẹn_hò khi bnh tuổichứ yêu nhau hay không thì bình_thường,19,Trung lập
288,Ghê chưa . Làm được vậy thì bố của chaebol rồi,15,Không liên quan
289,có 1 thắc_mắc là khoản nợ đó là sau khi chia_tay vậy có cần phải trả không ạ,21,Trung lập
290,làm như có nhiều nghệ_sĩ hàn hẹn_hò mà dám công_khai lắm,14,Trung lập
291,ê tao nói thất ấy mỗi thế_là quay ra trách Kim_Soo_Hyun à pv không muốn đưa tin vì họ muốn bình_thường sự_thật từ 2 phía họ có đạo_đức nên họ mới thế.còn chỉ cần gia_đình Kim_Sae_Ron lên thời_gian là tin gia_đình Kim_Sae_Ron à ?,61,Trung lập
292,chuyện riêng_tư của người khác thì ai dám lên_tiếng,11,Trung lập
293,Cả giới giải_trí biết nhưng bố_mẹ không biết cgai mất rồi thì công_bố ảnh riêng_tư của con để nhận tiền,25,Không ủng hộ
294,Con Gái thì mất Bố_Mẹ định làm gì mà không cho Con Gái yên_nghỉ,16,Không ủng hộ
295,Kèo này ai thua ai thắng cũng thiệt,9,Trung lập
296,Cảm_giác gia_đình này như mẹ của diễn_viên Tang_Mo bên thái ấy,15,Trung lập
297,. Mặt_trái của sự_thật là đây rồi,9,Không ủng hộ
298,cái drama hài nhất của năm,6,Không liên quan
299,ý là chỉ có cái 700 triệu gì đó là vô_lý thôi=,15,Trung lập
300,Vậy là phải coi gia_đình này đối_xử với con gái ra sao tới nhờ người ta người ta mới không giúp,23,Không ủng hộ
301,Ua không được hẹn_hò àh,8,Trung lập
302,đang tin PT 16toi đi bạn oi,8,Không liên quan
303,chưa chốt deal thành_công rồi,7,Trung lập
304,như trong phim luôn á,5,Trung lập
305,Thật vậy sao ?,4,Trung lập
306,Vụ này là sao vậy mọi người,7,Trung lập
307,Ảnh được minh_oan chưa mọi người,7,Trung lập
308,Rồi chuyện này ai đúng ai sai_dị mọi người,10,Trung lập
309,Trong lúc em khủng_hoảng gia_đình đã ở đâu làm gì . Nay em mất rồi thì đấu_tranh kêu_gào mạnh_mẽ thế,26,Không ủng hộ
310,hẹn_hò Chia_tay mà gặp Gia_đình Người_yêu cũ vậy chịu,13,Không liên quan
311,Gia_đình trốn hết đẩy bà dì voies ông chú hàng_xóm và kênh ga_rô chuyên gây scandel và bán mỹ_phẩm lêb,28,Không liên quan
312,Rồi dì hàng_xóm đâu ông chú hàng xomz đâu rồi đi kiện mà không có người_nhà à lấy lại danh_dự dữ chưa gia_đình bòn tiền không biết đủ luôn,36,Không ủng hộ
313,Thế_thì phải ủng_hộ caro Siro đi lấy lại công_bằng cho em nổ,15,Không ủng hộ
