ID,Comment Text,Token Count
171,"Min, nếu có thể hãy cho xem bằng chứng bức ảnh đó được chụp vào năm nào. Vì GoldMedalis nói mối quan hệ này diễn ra vào năm 2019-2020, khi Kim sae ron đã đủ tuổi trưởng thành. Và khẳng định mục đích thực sự của việc tiết lộ này là gì. Để mọi thứ rõ ràng và mọi người hiểu.",73
172,Có bản sub Indo không ạ?,8
173,Đứa trẻ còn quá nhỏ... Tuổi chưa biết yêu là gì... Có lẽ đó là nỗi đau quá lớn đối với con... Ngủ ngon nhé con...,31
174,Tống giam! Tống giam! Tống giam!,12
175,Cần dịch giúp.,4
176,Hãy dịch đi ChatGPT.,6
177,Phát âm chuẩn chỉnh quá,5
178,"Chuyện hẹn hò với trẻ vị thành niên thì cho là vậy đi, nhưng mà sau vụ tai nạn lái xe khi say rượu lại còn 700 triệu won cho một đứa trẻ tay chân đang bị trói buộc Nếu mà là sự thật thì phải chịu phạt thôi, dồn người ta vào đường cùng đến mức phải kết thúc cuộc đời mình cơ chứ.",69
179,Đỡ được 700 triệu bằng 700 tỷ cơ đấy.,11
180,Hoàn toàn ủng hộ diễn viên này,7
181,Có mỗi mình tôi là người Indonesia thôi à,9
182,Kim Soo-hyun... đúng là đồ tồi... Gaseyeon... Cố lên!,21
183,"Tôi xin lỗi nhưng chính cư dân mạng Hàn Quốc, những người ghét Saeron, mới là những người đã giết cô ấy về mặt tinh thần! Saeron, yên nghỉ nhé.",42
184,"Từ Indonesia Tôi không biết nghĩa của nó, làm ơn",11
185,Đã đồng ý kiến nghị.,6
186,Mẹ cô ta mới là kẻ đào mỏ thực sự! Bà mẹ nhìn thấy cơ hội để kiếm hàng triệu đô từ anh ta. Nhập hội với con gái bà đi mẹ!,35
187,"1. Quan hệ yêu đương với người chưa thành niên Không phải là hẹn hò khi còn là vị thành niên, dù có phủ nhận hay không thì việc liên lạc với người chưa thành niên thôi cũng không thể chấp nhận được. 2. Dù là người yêu cũ nhưng lại biết rõ tình cảnh của người yêu cũ hơn ai hết nhưng vẫn kiện đòi nợ 700 triệu won Xem tin nhắn của Kim Sae Ron mà thật sự... 3. Mặt dày phủ nhận dù có nhiều bằng chứng cụ thể Hình tượng đúng đắn, mẫu mực thường ngày gây sốc cho toàn dân, trở thành vấn đề xã hội vượt quá sức tưởng tượng.",127
188,"Ôi trời, xuống dốc thật nhanh. Không ngờ lại thế, điên mất thôi.",19
189,Tồi tệ thật. Không ngờ lại là người như vậy. Không thể nào biết được bộ mặt thật. Xin thành kính phân ưu.,28
190,Đây không phải hả? Tao sub rồi đó.,10
191,Ông Park Jong-jin ban đầu không phải là người tả khuynh à? Lại còn hô hào bác bỏ luận tội nữa. Thật bất ngờ.,30
192,Kim Soo-hyun trông có vẻ nhẹ nhõm..,12
193,"Giờ thì có vẻ như Viện Dọc và Ngang mới bắt đầu tỉnh táo lại... Cuối cùng thì người thắng là Viện Dọc và Ngang, còn kẻ thua là Kim Soo Hyun và giới truyền thông...",42
194,Thằng giết người vị thành niên. Cao Young Wook còn tử tế chán.,16
195,"Chắc hẳn đã phải viết đi viết lại tin nhắn bao nhiêu lần, thật thảm hại... Tôi rơi nước mắt...",26
196,Tại sao lại quay sang Kim Soo Hyun vào thời điểm phán quyết của tổng thống vậy???,22
197,Học hành đi bạn ơi!! Làm ơn đó!! LKB= Hội nghiên cứu pháp luật của chúng ta = Trung Quốc!!,30
198,"Jung Woo-sung đúng là thiên thần... Tôi đã xem ""Ác Quỷ"" rồi.",21
199,Vớ vẩn Lại định美化 nhân lúc này à ㄴㄴ Đều như nhau cả thôi.,21
200,Bạn đã vất vả rồi.,7
201,Xin chia buồn sâu sắc tới gia đình người đã khuất.,13
202,"Sởn cả da gà.... Mọi người cứ ầm ĩ khen đẹp trai, nhưng từ đầu đã thấy tướng tá chẳng ra gì rồi... Thương cho Sae Ron.",36
203,Hãy bắt giam Kim Soo-hyun.,8
204,Bắt khẩn cấp Kim Soo Hyun ngay.,8
205,Kim Soo-hyun đi Trung Quốc đi.,9
206,Khép nó tội giết người đi.,7
207,Chắc chắn là cố ý giết người gián tiếp rồi.,12
208,Nghe nói Kim Soo Hyun gặp Kim Sae Ron vào ngày trước khi cô ấy qua đời. Đáng sợ thật - toàn bộ sự việc. Kim Soo Hyun đã nói gì vậy? Mà ngày hôm sau cô ấy chết?,46
209,"Ghê tởm, phải xuống địa ngục thôi ㅡㅡ",13
210,Làm ơn hãy để Soo-hyun kết thúc đi.,11
211,Ôi trời ơi chuyện gì đang xảy ra thế này.,11
212,Chắc là quen nhau từ hồi cấp hai rồi bị đá trước khi tròn 20 tuổi.,17
213,"Tự nhiên nhớ đến bài ""Tess hyung"" của Na Hoon-anh ghê. Thế giới và con người, ai ai cũng phát điên cả rồi... Đúng là người giỏi sống theo kiểu người giỏi, người kém sống theo kiểu người kém mà. Chậc chậc.",61
214,Xin hãy thêm bản dịch tiếng Anh. Cư dân mạng quốc tế cũng muốn tẩy chay anh ta.,19
215,Làm ơn thêm phụ đề tiếng Anh cho cư dân mạng quốc tế.,14
216,Kiếm nhiều tiền như vậy mà không trả nổi 700 triệu won cho Sae-rom à? Nghe nói kiếm được 90 tỷ won ở Trung Quốc? Có chút... quá đáng rồi,38
217,15 tuổi là học sinh cấp 2 rồi... Cái này là không được đâu thằng nhóc ạ.,21
218,Kênh này của Kaseyeon đúng là đang liếm láp Yoon Seok-yeol mà.,19
219,"Ở Hàn Quốc, nơi mà việc săn phù thủy rất khắc nghiệt, cần phải giữ thái độ trung lập, nhưng Kim Soo Hyun lại thay đổi lời nói, thêm vào đó chứng cứ quá rõ ràng nên... ừm...",50
220,Mấy cái trò săn phù thủy với cả cái gì gì đó. Thay vì luyên thuyên thì lo học đi nhéLKB=Hội nghiên cứu luật của chúng ta =Trung Quốc,38
221,"Nếu xem chương trình Good Day của đài MBC thì sẽ biết, toàn là chương trình chỉ mời nghệ sĩ cánh tả rồi chơi với nhau thôi. Những người tham gia bữa tiệc đều là thành viên của Good Day cả.",45
222,"Mọi người à, Kim Soo Hyun chắc chắn là đã sai, nhưng bây giờ là lúc để dừng những bình luận ác ý rồi. Chúng ta chỉ cần bỏ theo dõi Instagram và tẩy chay anh ấy thì sao?",45
223,"Mấy thằng nghệ sĩ kiếm tiền dễ dàng mà gây ra sự cố thì phải cấm tiệt, không cho đặt chân vào giới giải trí nữa.<br>Ấu dâm cơ đấy! Thằng chó này đúng là may mắn vãi nồi đấy, từ trước đến giờ.",56
224,Nếu hẹn hò từ năm 15 tuổi... có phải là có chứng ấu dâm không?,19
225,Nếu mà là thật thì bẩn thỉu quá... Thiệt tình... Quá là độc ác.,19
226,Hết thật rồi Kim Soo Hyun . Vị thành niên,10
227,"Làm ơn, tôi thực sự cần phụ đề tiếng Anh",12
228,Kinh hoàng thật.<br>Điên rồ...,12
229,Làm tốt lắm Cố lên!!!,9
230,Ít nhất thì cũng dịch đoạn text tiếng Indonesia đi bạn ơi,12
231,Bạn có thể phát hành với phụ đề tiếng Anh không?,13
232,Hết cả nói.,4
233,Chính xã hội Hàn Quốc đã đưa cô ấy đến vị trí như ngày hôm nay. Họ tưởng mình là Chúa để mà phán xét.,27
234,"Bạn có thể vui lòng cung cấp phụ đề tiếng Anh cho người nước ngoài nữa không, cảm ơn bạn.",23
235,"Nếu hẹn hò với học sinh cấp 2 là tình yêu, thì Go Young-wook cũng vô tội, sao lại phải vào tù Rõ ràng là yêu mà.",34
236,"Suhyeon à, đi mạnh giỏi nhé.",11
237,Saeron tội nghiệp,4
238,Yêu nhau tận 6 năm trời mà đến lúc người yêu xuống dốc lại đi tống tiền 7 tỷ thì không phải là người. Tuyệt vọng và cảm giác bị phản bội,34
239,"Tôi biết đến ""Viện Nghiên cứu Garo Sero"" nhờ vụ việc của Kim Soo-hyun và đã nghĩ rằng người này thật tuyệt vời, đang làm việc tốt!! Nhưng vì bị chửi quá nhiều nên tôi đã xem thử lý do thì thấy là người ta toàn cắt ngang những lời quan trọng khi phỏng vấn... Phải nghe đến cuối thì mới có thêm thông tin chứ. Dù sao thì việc phanh phui Kim Soo-hyun là một việc tốt. Cố lên.",100
240,Kim Soohyun vào tù đi,6
241,Tiếc cho Kim Sae Ron... đến chết cũng không vạch trần.,14
242,Ôi... thương quá đi mất,7
243,Chắc Soohyun quan tâm đến mấy cô gái dưới 20 tuổi thôi nhỉ.,16
244,"Chắc chắn là Kim Soo Hyun giết rồi, đồ sát nhân.",15
245,Chúng tôi muốn xem ảnh anh ấy rửa bát.,10
246,Hơ... Cái này làm sao đây... Không biết nữa nhưng mà trúng thì đúng là rác rưởi luôn ấy.,25
247,Tôi mong hắn vào tù,5
248,Cuối cùng thì lý do tháng Ramadan cũng bị phơi bày rồi.,14
249,Vui lòng dịch tiếng Anh sang tiếng Indonesia.,11
250,Indonesia có mặt.,4
251,"Kim Soo Hyun, anh sẽ nhận quả báo vì người mà anh làm tổn thương hay ức hiếp là người thật lòng yêu anh... Chúc mừng anh phải chịu sự trừng phạt từ Chúa vì hành động tàn nhẫn của mình...",45
252,Đây không chỉ là lỗi của Kim soo hyun mà còn là lỗi của những người bắt nạt anh ấy.,21
253,Có thể làm phụ đề bằng tất cả các ngôn ngữ không? Để các nước khác cũng có thể xem được,23
254,Mặt mộc ra thì không phải người nữa rồi.,11
255,"Với tư cách là người có 6 năm kinh nghiệm yêu đương, tôi nói một câu nhé, không phải chỉ là hôn má đâu, chắc chắn là làm hết những chuyện cần làm rồi!!!",45
256,Khi bị người mình tin tưởng phản bội thì,9
257,"Đồ đáng bị trời phạt... Thật lòng xin lỗi người đã khuất vì những lời này, nhưng đến khi vắt hết giá trị lợi dụng rồi vứt bỏ, thậm chí còn chối tội... Nghe thôi đã thấy khó chịu và đau lòng rồi... Người đã khuất đã đau đớn đến mức nào chứ Giờ thì hãy yên nghỉ nhé.",71
258,Tôi là người Việt Nam và muốn biết sự thật hơn.,12
259,"Tôi ủng hộ cuộc tuyệt thực thâu đêm của hai nghị sĩ yêu nước Yoon Sang-hyun và Kang Seung-kyu. Nghị sĩ Yoon Sang-hyun đã liên tục đến từng địa điểm biểu tình từ những ngày đầu thiết quân luật để có bài phát biểu phản đối luận tội, ông ấy là một nghị sĩ yêu nước cánh hữu thực thụ và tôi xin được ủng hộ ông.",74
260,"Wow, đúng là ác quỷ mà.",9
261,Tôi hy vọng có phụ đề tiếng Anh để hiểu mọi thứ tốt hơn.,15
262,"Gaseyeon làm quả lớn rồi, quá tuyệt.",13
263,"Hẳn là muốn sống biết bao, hẳn là uất ức biết bao nên mới chết đúng vào ngày sinh nhật thằng khốn đó... Thật sự là đến đám tang cũng không đi, đó là điều tồi tệ nhất trong 47 năm cuộc đời tôi.",48
264,"Tôi không nghĩ là đang bị dồn vào chỗ chết đâu. Thật buồn khi thực tế là một người còn trẻ như vậy phải rời bỏ thế giới này. Về mặt con người, Soo-hyun nên xin lỗi vì điều đó.",47
265,"Trả quá nhiều tiền quảng cáo nên tự nhiên có cả đống tiền, mất hết cả tính người. Nhìn thì có vẻ hiền lành mà tàn nhẫn thật. Thương cho Sae Ron.",38
266,"Thấy bé Đổng Lộ vất vả như vậy, khác hẳn so với những gì mình thấy, đúng là không thể tin vào hình ảnh quảng cáo được.",33
267,Hứ. Sao không giúp cho xong đi.,10
268,"Somennnn đừng vội nhận nha, để chúng tôi còn được xem 192 tấm ảnh khác nữa chứ hahaha.",24
269,Chắc chắn là Geun-seok và Su-hyeon đang cấu kết với Linui để chơi bài Go-Stop rồi.,24
270,Chấm để hóng sub,4
271,Xin thành kính phân ưu.,6
272,Tuyệt vời. Cấp độ khác hẳn so với mấy kênh YouTube bán ba cái đồ vớ vẩn.,22
273,Hành Bae à! Vợ mày mà đi chơi với anh rể mày thì có được không?,20
274,"Tôi thấy thương tâm quá, chắc hẳn Sae Ron bé bỏng, hiền lành của chúng ta đã tuyệt vọng lắm mới gửi bức thư đó. Mong em ở thế giới bên kia được hạnh phúc.",41
275,Ở Thái Lan cũng có phát sóng tin tức đấy.,11
276,Hóa ra gu của Soo Hyun là Lolita à...kk,15
277,"Công nhận cộng đồng mạng bên Hàn dễ bị dắt mũi, lợi dụng thật.",17
278,Xin hãy thêm phụ đề...,6
279,Tôi cũng đã hoàn thành rồi,6
280,Làm ơn cho mình xin bản dịch tiếng Anh với,10
281,Tôi xin cầu nguyện cho Kim Sae Ron được an nghỉ. Hãy trừng trị tất cả lũ ác quỷ đã đẩy cô ấy đến cái chết. Gaseyeon cố lên!,36
282,"Tuyệt vời, xem lượng view kìa!",12
283,Á đù thằng ngốc sao lại chết Phải sống để bóc phốt hết rồi nhìn nó xuống địa ngục chứ.,22
284,"Vừa mới xem được một chuyện siêu đỉnh luôn á,, Vừa thấy thông báo chính thức, đang tìm kiếm ""Thông báo chính thức của Kim Soo Hyun trên Naver"" rồi đọc bài viết trên một diễn đàn thì có người bình luận là fan Trung Quốc đang ""đào mộ"" bóc phốt kèm ảnh và bình luận, xong rồi bình luận cũng biến mất, bài viết cũng biến mất luôn trong thời gian thực. Lúc đó hơi phân vân không biết có nên chụp màn hình lại không, xong rồi thoát ra ngoài, lúc vào lại để chụp thì nó biến mất không dấu vết luôn á,, Nội dung là cái kính trong ảnh hôn nhau là quà fan tặng, với cả trang phục giống với thời trang sân bay năm 2015 hay 2016 gì đó. Kim Soo Hyun sau khi xuất ngũ đã tẩy nốt ruồi trên lông mày, nhưng trong ảnh lại có nốt ruồi nên bảo là gặp nhau khi còn vị thành niên,, Rõ ràng là có bình luận bảo ""sẽ bị fan Trung Quốc quay lưng"" mà, có ai thấy không,,,,? Xóa kiểu đó trong thời gian thực cũng được luôn hả,,?",242
285,"Để coi ai lại đăng nữa đây, vào xem bình luận gỡ xuống kiểu gì thì có ảnh đó.",22
286,Hãy phơi bày tất cả đi ạ,7
287,Đồ chó đẻ Trung Cộng!,8
288,Hồi Nữ Hoàng Nước Mắt cái ảnh này đăng lên là chửi Kim Sae Ron rồi... chuyện gì thế này..! Kim Soo Hyun tao Cũng thích nhưng mà<br>thất vọng vãi....,42
