ID,Comment Text,Token Count
372,Está comprobado que anduvieron desde los 15 o es lo que escuchan de chismes ? Las fotos de qué año son ? Solo buscan un culpable .,47
373,"esta comprobado con pruebas que saco anh relucir la tía de Sae-ron, ya hay pruebas",31
374,Она и ее семя тогда могли бы об этом рассказать публично!!!!,48
375,本当に怖いのは彼女が亡くなってから世の中が騒ぐことだと思います。,32
376,"en mi opinión, yo hubiera salido con el igual",18
377,siz şaka mısınız evet kendinden küçük kızla çıkması yanlış ama kız da istemiş yani kızı zorlamadı ve kız kendi canına kıydı kesin olmayan şey için böyle yalan yanlış yargılar yapacak son kişisiniz,99
378,sen şaka mısın,8
379,"Nn foi nd confirmado, nn falem oque nn sabem.",20
380,"foi confirmado pela dispatch, vai continuar defendendo?",22
381,يمه ذي البنت الي مثلة في صيد خارج الحلبه؟؟,34
382,"Вы наоборот должны поддерживать его, а не осуждать. У них разница двенадцать лет, это вообще ничего.",81
383,ничего когда отношения не с РЕБЕНКОМ!!!,33
384,lo amaba cmo actor,7
385,ребята напомните один и не очень приятный факт в шоу-бизнессе педофилизм очень часто встречается даже некоторые не узнаём,99
386,no tienen ni la menor idea de que paso solo ellos y además una relación es de 2 personas nadie la obligó pero también estuvo mal de su parte dejar que su agencia exiga en su peor momento,65
387,700 milyon won doğrumu yoksa mesajda öyle yazıyor,22
388,"Aunq lo haya confirmado Dispatch, aún no veo cuál es realmente el problema. Desde que ellos comenzaron su relación, la familia de ella estuvo de acuerdo. Se nota que en realidad saben lo que quieren.",78
389,"También su familia tuvo la culpa, no siempre la familia ve el bien tuyo. Para que dejaran anh una niña estar con un adulto pedo, filó están mal, ella no tiene la culpa de nada, como pueden defenderlo",75
390,"Ya decía yo que la coincidencia de la partida de ella en el cumpleaños de él, no era anh la ligera. Siento que hay mucho más turbio detrás de él",51
391,Visage d'ange cœur de démon #JusticeforSaeron #boycottkimsoohyun,26
392,Donde estan los padres no entiendo? Porque ahora?,16
393,Ne ben anlamadım sevgilisi diğe suç onun mu korumak amaçlı söylemiyorum,36
394,kim saeroh emng secantik itu thành phố yg paling kaget kobisa Kim Soo Hyun bisa macarin bocah umur 15thn,40
395,gw yg dari dulu nggk suka sama kim so hyun,17
396,"Digamos que es verdad que tuvieron una relación, por qué lo sacan ahora que ella murió, debieron hablarlo mucho antes esto es un delito.",49
397,cewe secantik itu,8
398,Todos tienen culpa,7
399,gerçekten neti tartışıyonuz çok saçma yemin ederim hala kızda suç aramaya çalışan var gerçekten kadınlar sadece 0lünce duyuluyor ki hala bazıları onda suç arıyor,77
400,"ее родители знали об этом и не били тревогу. Когда она умерла, сразу же нвчали его обвинять. Тут обе виноваты.",88
401,"No toda la culpa la tiene Kim Soo Hyun, aquí hay varios implicados.",23
402,11 12 sama aliando wkwk,10
403,"tenía 14, en corea le suben 1 año",14
404,"aku percaya dia redflag,karna jiwon ngehindarin dia banget,sampe g mw se frame lagi,orang introvert peng observasi handal aku percaya insting dia",51
405,"Lembrando que quando ela ficou de maior ele sumiu, perdeu o ""interesse"" por ela",30
406,عادي، فرق بس 12,11
407,مو على كم فرق السنه بس! كانت قاصر حرفيا,31
408,"Netizen yang cancel kim sae ron, pastu netizen jugak kecam masa dia upload gambar dengan kim soo hyun. Tiba tiba semua nak salahkan kim soo hyun . Family dia pun tak backup dia time dia hidup .",64
409,"ada yg ckp dorang tak backup sebab pengaruh Kim Soo Hyun. tak tau la hm. smpai meninggal baru nak peduli, sedih",43
410,он не виновен,10
411,"оправдывать пдфл сильно конечно, продолжайте в том же духе!",50
412,o que aconteceu?,8
413,thành phố sae ron không mau apa dia di paksa??,15
414,Why does the family only talk about this after her death? That'sao very strange.,24
415,"Ellos estuvieron juntos hasta el 2022, lo cual saeron tendria 22-23 años, la edad suficiente para saber que el tiene 12 años mas que ella. Cierto es que cuando lo dejaron no se supo más.",68
416,mais peut être que quand il sortaient ensemble il y avait l'amour,25
417,"preguntan por sus padres díganme creen que les ubieran creído ubieran dicho que solo lo hacían para que la carrera de la chica llamará la atención, haci como aún con la pruebas aún lo defienden",73
418,el fue una de las principales razones además de la sociedad y,21
419,ya pero si lo defienden anh ver digan porque no dijo que no anh la nena?,25
420,keinget aliando,6
421,fingiré que no vi esto y seguiré mirando Está bien no estar bien,26
422,"La importancia de tener una buena red de apoyo, el ciberacoso, escrutinio publico tan mediático y la eosición de menores de edad anh los medios, todos son un síntoma del verdadero problema",64
423,تكلمت عن القضيه كامله شوفو آخر فيديو لي,32
424,Tenia 14 años internacional y 15 en coreana,15
425,كنسلتو من اول اصلا,15
426,Contoh klau benda ni reverse kan..bygkan Kim Soo Hyun tu adalah perempuan..msti takkan ada dah yg support backup dia sbb dia perempuan..tpi sbb dia lelaki so masih ada yg tak salahkan dia,70
427,она могла отказаться и не встречается с ним и куда смотрели её родители в тот момент,67
428,"Напомните в каких дорамах он снимался? Девушку конечно жалко, только недавно пересматривала «человек из ниоткуда»",96
429,من البداية ما كنت مرتاحه له,22
430,video pertama si Kim Soo Hyun mirip satria woilah,16
431,"BARU NGEH, DIA ITU AKTOR YG AKU SUKA",18
432,los verderos culpables son las agencias que operan haciendo delitos.,24
433,"Yg defend Kim Sohyun ni, boleh elain dengan logic không kenapa dia tolak offer wonbin yg nk byarkan hutang kim Saeron tu?",40
434,N-O-Gì-O,6
435,OLAY NE?,5
436,"Ojo de loca no se equivoca, ese tipo no me daba buena espina desde que lo vi en un dorama.",32
437,"Estamos con el , solo quieren sacar beneficio económico de su éxito",25
438,"kim saeron kok mau sama dia anjir, apalagi posisi nya kim saeron masih kecil",27
439,Falo é nada.....,6
440,CHI SPIEGA?,5
441,tanto la sociedad coreana como la familia el actor tienen responsabilidad q ella falleció,32
442,oh..15 thun thành phố muka dh matured.. ingt muka tike Kim Sae Ron cm bdk2 tu dia dh 15thn,36
443,ele destruiu anh vida dela,9
444,uwielbiam go,6
445,In den Tod getrieben. Na wessen Karriere sollte jetzt beendet sein?,27
446,Estoy siguiendo las noticias en COREANO y eparece que GAROSERO se está divirtiendo anh cost ade Kim soo hyun y va liberando información un día anh la vez.,61
447,Contexto plis,5
448,NAO ACREDITO QUE É ELE. EU AMAVA ELE,18
449,bahayanya muka innocent dia.. dri dulu tak suka lakonan mamat ni.. kayu yakmatttt.. hairan knapa dia terpaling mahal,46
450,"Porque los papas lo permitieron peor en Corea del Sur que lo que dicen los padres es la ley, ellos hubieran dicho que noo, sabiendo como es la sociedad coreana",54
451,traduzcan,3
452,nose inglés,5
453,Y mi pregunta es xq lo funan cuando ella ya no esta y no cuando ella estaba?,28
454,"di indo juga banyak apalagi online wkwk, smp sama om om pacaran",25
455,"Anh lot of people are calling for anh boycott, but it'sao still early, so should wait until everything is clear. People treated the girl this way before, and in reality, they were also part of the reason for what happened to her. But now, they suddenly want justice for her again.What drama is this?",103
456,"раз ее близкие знали, так зачем молчали? это вообще ужас, а теперь после ее смерти... если бы сказали возможно такого бы с ней не было",104
457,YEAH BRO IMMA TELL YOU THE STORY WHEN WE SEE EACHOTHER,26
458,"In any case, Kim So Hyun had no choice. If Kim soo hyun had sided with Kim sae ron during the Kim sae ron case, they would have surrounded him and acted in anh manner similar to Kim sae ron.",64
459,انا مكنتش بحبه اصلا,16
460,"Kim sae ron date of death are feb 16,2025 while kim soo hyun birthday are in feb 16 too, there'sao really anh connection here",40
461,"Why do y'all keep defending him? I bet if the situation were reversed, with the girl in Soohyun'sao shoes and the boy in Saeron'sao situation, the girl would receive so much hate and threats.",70
462,"Only if they listen to Saeron this will never happen. What an awful man he is, first Sulli now Saeron smh",32
463,I search it and sae ron is 24 years old,12
464,kim soo hyun,3
465,KIM SAE RON?!,6
466,setelah taeil terbit la soohyun,12
467,WAIT WAIT IS THAT THIS KIM SAE RON?! FROM FRICKING BLOODHOUNDS?!,32
468,JUSTICE FOR KIM SAERON,9
469,"choosing Kim so hyun or won bin, I will choose won bin",17
470,he is drake,4
471,say.. DRAKE?!,8
472,"Ga nyangka seorang kim soo hyun,kecewa banget RIP kim sae ron smoga keadilan segera terungkap untukmu amin",44
473,mukanya satria mahatir benerrr,11
474,oh the ppl in these comments are sick bro....,15
475,you can only be the hero in anh series. you will never be the hero in real life.,25
476,"Dari banyak cewek cewek cantik lu malah macarin bocil , astaga di luar nalar",30
477,asian diddy,5
478,No se dan cuenta de la gravedad de ese noviazgo. La mayoría de países tienen penadas esas relaciones por una razón.,42
479,"Me sorprende que la mayoría de sui de las coreanas famosas sean debido anh un hombre que las hundió o les hizo un daño, bajo amenazas, etc…",58
480,"I hate everything about this. She deserved so much better, and he deserves to rot in jail",31
481,"Sad how it comes to this, lots of weirdos nowadays",18
482,คนต่อไปอาจเป็นเมนคุณ,20
483,"the true Real fan should know to differentiate between right and wrong behaviour, the damage had done.. and he had to take consequences of what he had done",47
484,BOYCOTT Kim soo hyun,7
485,Nadie ma ara odiarte yo no te creo capaz,15
486,"Pero si también vemos este punto, se sabe que es culpa de ellos dos , ella y él estaban concientes de su edad y aún así se permitieron tener una relación",54
487,"recuerden que anh la edad de 15 años aun hay personas inocentes que no saben como defenderse ante las amenazas, no defiendan anh alguien que claramente solo conocen atravez de una pantalla",65
488,Playing: The Man by Taylor Swift. They would let this issue pass because THEY IDOLIZE THIS ₱3D0 RIGHT HERE!,43
489,"Es increíble cómo la sociedad coreana literalmente la hundió por lo de conducir mientras estaba ebria lo cual no está bien, pero es más increíble ver cómo defienden anh actores q cometen adulterio",77
490,As porcas defendendo ele,8
491,he can date herif she allowed him to think abt that now yall better joking how abt fan bullying her made her take her life y'all switch sides so fast,48
