ID,Comment Text,Token Count,Label
146,Không phải Bệ_Hạ mà là Bác_bỏ . Cái lũ kêu Bệ_Hạ cũng là lũ rác_rưởi . Hãy hô vang Bác_bỏ đi .,30,Không ủng hộ
147,"Tôi đến từ Maroc và người Maroc cảm_thấy thương_xót cho cô gái đó , đồng_thời mong_muốn công_lý được thực_thi cho người đã không được sống một cuộc_đời trọn_vẹn . Nữ diễn_viên đó phải bị trừng_phạt . Tôi mong bạn sẽ thêm bản dịch vào video .",57,Không ủng hộ
148,"Kim Soo-hyun thì cũng là Kim Soo-hyun , nhưng trong giới giải_trí chắc_chắn không_chỉ một_hai người nổi_tiếng có tính hai mặt bẩn_thỉu như Kim Soo-hyun và lừa_dối công_chúng đâu . Chỉ là chưa bị phanh_phui thôi . Những nghệ_sĩ lừa_dối công_chúng thì tuyệt_đối không được tha_thứ . Không_thể để những kẻ như_vậy hưởng_thụ sự giàu_có và danh_tiếng nhờ tình_yêu của công_chúng được .",92,Không ủng hộ
149,"Tôi đã đồng_ý với kiến_nghị lúc sáng ngày 16 tháng 3 . Hiện_tại đã có 54771 người . Tôi tha_thiết mong rằng những phóng_viên giải_trí rác_rưởi và những người nổi_tiếng , nhân cơ_hội này , sẽ bị loại_bỏ hoàn_toàn khỏi Hàn_Quốc cùng với các thế_lực phản_quốc !",65,Ủng hộ
150,Hãy vạch_trần bộ_mặt thật của Kim_Soo_Hyun đến_cùng đi . Không_thể tha_thứ cho loại người như_vậy được .,25,Không ủng hộ
151,Tôi gọi đến số này để mát xa à ? Sao không gửi cho Kim Soo-hyun qua KakaoTalk đi ?,24,Không liên quan
152,Rồi sẽ nhận hình_phạt thế_nào đây ... Gieo nhân nào gặt quả nấy mà .,18,Không ủng hộ
153,"Công_chức mà_lại đi chửi tổng_thống à ? Đập_tan bọn cộng_sản đi . Mấy cái_thế_lực thân Trung_Quốc trong giới giải_trí , chỉ cần có tiền là bán cả nước cũng được . Người_dân thường hãy tỉnh_táo lại đi .",50,Không liên quan
154,Một người trưởng_thành có_thể thấy một học_sinh cấp hai 15 tuổi là đối_tượng để hẹn_hò không ?,23,Không ủng hộ
155,"Điều đáng sợ sẽ ám_ảnh gã trai hèn_hạ này là mỗi dịp sinh_nhật đến , hắn sẽ lại nhớ về chuyện này .",27,Không ủng hộ
156,Đầy_rẫy những kẻ bênh_vực ấu dâm trong thread này ... Mong là sẽ có thêm bằng_chứng xác_thực hơn được tung ra .,28,Không ủng hộ
157,"Người Hàn_Quốc và xã_hội đạo_đức giả của họ ! Bây_giờ thì bênh_vực và yêu_quý cô ấy , trong khi trước_đây chỉ toàn chỉ_trích .",35,Trung lập
158,Ngay cả người bình_thường khi nhận được tin nhắn như_vậy từ người_yêu cũ cũng sẽ thấy thương_cảm hoặc tội_nghiệp mà nghĩ đến việc giúp_đỡ . Đằng này người nổi_tiếng lại có_thể lạnh_lùng dứt bỏ như_vậy ... Thật không_thể tưởng_tượng nổi .,55,Không ủng hộ
159,"Đến lúc người ta chết rồi mới thương_hại . Lúc Sae_Ron say rượu lái_xe thì chửi_rủa dữ lắm , lũ người ㅅㅍ thật là gian_xảo .",35,Không ủng hộ
160,Thời đó với bây_giờ khác nhau một_trời_một_vực .,13,Trung lập
161,Hồi cấp 2 Kim_Soo_Hyun tệ nhất,8,Không ủng hộ
162,"Vì 700 triệu mà một người chết , lại còn mất_toi 20 tỷ do tiền phạt hợp_đồng quảng_cáo các kiểu , hahahahahahaha . Đúng là tham nhỏ mất lớn mà .",42,Không ủng hộ
163,Kích_động sự thù_ghét đối_với diễn_viên < br > Thảo_nào mà có nhiều vụ tự_tử của người nổi_tiếng đến vậy,26,Không liên quan
164,Jeon Ji-hyun là người Hoa .,8,Không liên quan
165,"Đây không phải là vấn_đề có_thể kết_thúc bằng những lời đàm_tiếu cá_nhân mà Bộ Văn_hoá , Thể_thao và Du_lịch phải đứng ra tiêu_chuẩn_hoá hợp_đồng bất_công của công_ty quản_lý và giám_sát người chưa thành_niên . Nếu im_lặng vì kiếm ngoại_tệ thì chính_phủ cũng là đồng_phạm . Nỗi ô_nhục quốc_gia ...",77,Trung lập
166,Gần đây 댓글_단_박수정씨_설마 ㄱㅅ_자빨러 ? 풉_Chị_Park Soo-jung mới bình_luận gần đây à Chẳng_lẽ là tự vả tự thẩm của ㄱㅅ à ? 풉_Chắc là có lý_do riêng nhưng đừng sống như_vậy,53,Không ủng hộ
167,"Dù không hiểu nói gì , tôi vẫn cứ xem",11,Không liên quan
168,Dừng bắt_nạt trên mạng Kim_Soo_Hyun ! Hãy dừng việc bạo_lực mạng nhắm vào Kim_Soo_Hyun !,21,Ủng hộ
169,ai đó có_thể dịch giúp mình được không ạ,10,Không liên quan
170,Không có bản dịch tiếng Indonesia à ?,8,Không liên quan
171,"Min , nếu có_thể hãy cho xem bằng_chứng bức ảnh đó được chụp vào năm nào . Vì GoldMedalis nói mối quan_hệ này diễn ra vào năm 2019-2020 , khi Kim sae ron đã đủ tuổi trưởng_thành . Và khẳng_định mục_đích thực_sự của việc tiết_lộ này là gì . Để mọi thứ rõ_ràng và mọi người hiểu .",73,Trung lập
172,Có bản sub Indo không ạ ?,8,Không liên quan
173,Đứa trẻ còn quá nhỏ ... Tuổi chưa biết yêu là gì ... Có_lẽ đó là nỗi đau quá lớn đối_với con ... Ngủ ngon nhé con ...,31,Không liên quan
174,Tống_giam ! Tống_giam ! Tống_giam !,12,Không ủng hộ
175,Cần dịch giúp .,4,Trung lập
176,Hãy dịch đi ChatGPT .,6,Không liên quan
177,Phát_âm chuẩn chỉnh quá,5,Không liên quan
178,"Chuyện hẹn_hò với trẻ vị_thành_niên thì cho là vậy đi , nhưng_mà sau vụ tai_nạn lái_xe khi say rượu lại còn 700 triệu won cho một đứa trẻ tay_chân đang bị trói_buộc Nếu_mà là sự_thật thì phải chịu phạt thôi , dồn người ta vào đường cùng đến mức phải kết_thúc cuộc_đời mình cơ chứ .",69,Không ủng hộ
179,Đỡ được 700 triệu bằng 700 tỷ cơ đấy .,11,Trung lập
180,Hoàn_toàn ủng_hộ diễn_viên này,7,Ủng hộ
181,Có mỗi mình tôi là người Indonesia thôi à,9,Không liên quan
182,Kim Soo-hyun ... đúng là đồ tồi ... Gaseyeon ... Cố lên !,21,Không ủng hộ
183,"Tôi xin_lỗi nhưng chính cư_dân mạng Hàn_Quốc , những người ghét Saeron , mới là những người đã giết cô ấy về mặt tinh_thần ! Saeron , yên_nghỉ nhé .",42,Không ủng hộ
184,"Từ Indonesia Tôi không biết nghĩa của nó , làm_ơn",11,Không liên quan
185,Đã đồng_ý kiến_nghị .,6,Trung lập
186,Mẹ cô ta mới là kẻ đào_mỏ thực_sự ! Bà mẹ nhìn thấy cơ_hội để kiếm hàng triệu đô từ anh ta . Nhập hội với con gái bà đi mẹ !,35,Không ủng hộ
187,"1 . Quan_hệ yêu_đương với người chưa thành_niên Không phải là hẹn_hò khi còn là vị_thành_niên , dù có phủ_nhận hay không thì việc liên_lạc với người chưa thành_niên thôi cũng không_thể chấp_nhận được . 2 . Dù là người_yêu cũ nhưng lại biết rõ tình_cảnh của người_yêu cũ hơn ai hết nhưng vẫn kiện đòi nợ 700 triệu won Xem tin nhắn của Kim_Sae_Ron mà thật_sự ... 3 . Mặt_dày phủ_nhận dù có nhiều bằng_chứng cụ_thể Hình_tượng đúng_đắn , mẫu_mực thường_ngày gây sốc cho toàn dân , trở_thành vấn_đề xã_hội vượt quá_sức tưởng_tượng .",127,Không ủng hộ
188,"Ôi trời , xuống_dốc thật nhanh . Không ngờ lại thế , điên mất thôi .",19,Không ủng hộ
189,Tồi_tệ thật . Không ngờ lại là người như_vậy . Không_thể_nào biết được bộ_mặt thật . Xin thành_kính phân_ưu .,28,Không ủng hộ
190,Đây không phải hả ? Tao sub rồi đó .,10,Không liên quan
191,Ông Park Jong-jin ban_đầu không phải là người tả_khuynh à ? Lại còn hô_hào bác_bỏ luận_tội nữa . Thật bất_ngờ .,30,Không liên quan
192,Kim Soo-hyun trông có_vẻ nhẹ_nhõm ..,12,Trung lập
193,"Giờ thì có vẻ như Viện Dọc và Ngang mới bắt_đầu tỉnh_táo lại ... Cuối_cùng thì người thắng là Viện Dọc và Ngang , còn kẻ thua là Kim_Soo_Hyun và giới truyền_thông ...",42,Trung lập
194,Thằng giết người vị_thành_niên . Cao_Young_Wook còn tử_tế chán .,16,Không ủng hộ
195,"Chắc_hẳn đã phải viết đi viết lại tin nhắn bao_nhiêu lần , thật thảm_hại ... Tôi rơi nước_mắt ...",26,Không ủng hộ
196,Tại_sao lại quay sang Kim_Soo_Hyun vào thời_điểm phán_quyết của tổng_thống vậy ? ? ?,22,Không liên quan
197,Học_hành đi bạn ơi ! ! Làm_ơn đó ! ! LKB= Hội nghiên_cứu pháp_luật của chúng_ta = Trung_Quốc ! !,30,Không liên quan
198,"Jung Woo-sung đúng là thiên_thần ... Tôi đã xem "" Ác_Quỷ "" rồi .",21,Không liên quan
199,Vớ_vẩn Lại định美化 nhân lúc này à ㄴㄴ_Đều như nhau cả thôi .,21,Không ủng hộ
200,Bạn đã vất_vả rồi .,7,Trung lập
201,Xin chia buồn sâu_sắc tới gia_đình người đã khuất .,13,Không liên quan
202,"Sởn cả da_gà .... Mọi người cứ ầm_ĩ khen đẹp_trai , nhưng từ đầu đã thấy tướng_tá chẳng ra gì rồi ... Thương cho Sae_Ron .",36,Không ủng hộ
203,Hãy bắt giam Kim Soo-hyun.,8,Không ủng hộ
204,Bắt khẩn_cấp Kim_Soo_Hyun ngay .,8,Không ủng hộ
205,Kim Soo-hyun đi Trung_Quốc đi .,9,Không liên quan
206,Khép nó tội giết người đi .,7,Không ủng hộ
207,Chắc_chắn là cố_ý giết người gián_tiếp rồi .,12,Không ủng hộ
208,Nghe_nói Kim_Soo_Hyun gặp Kim_Sae_Ron vào ngày trước khi cô ấy qua_đời . Đáng sợ thật - toàn_bộ sự_việc . Kim_Soo_Hyun đã nói gì vậy ? Mà ngày hôm sau cô ấy chết ?,46,Trung lập
209,"Ghê_tởm , phải xuống địa_ngục thôi ㅡㅡ",13,Không ủng hộ
210,Làm_ơn hãy để Soo-hyun kết_thúc đi .,11,Không ủng hộ
211,Ôi trời_ơi chuyện gì đang xảy ra thế_này .,11,Trung lập
212,Chắc là quen nhau từ hồi cấp hai rồi bị đá trước khi tròn 20 tuổi .,17,Trung lập
213,"Tự_nhiên nhớ đến bài "" Tess hyung "" của Na Hoon-anh ghê . Thế_giới và con_người , ai_ai cũng phát điên cả rồi ... Đúng là người giỏi sống theo kiểu người giỏi , người kém sống theo kiểu người kém mà . Chậc chậc .",61,Trung lập
214,Xin hãy thêm bản dịch tiếng Anh . Cư_dân mạng quốc_tế cũng muốn tẩy_chay anh ta .,19,Không ủng hộ
215,Làm_ơn thêm phụ_đề tiếng Anh cho cư_dân mạng quốc_tế .,14,Không liên quan
216,Kiếm nhiều tiền như_vậy mà không trả nổi 700 triệu won cho Sae-rom à ? Nghe_nói kiếm được 90 tỷ won ở Trung_Quốc ? Có chút ... quá_đáng rồi,38,Không ủng hộ
217,15 tuổi là học_sinh cấp 2 rồi ... Cái này là không được đâu thằng nhóc ạ .,21,Không ủng hộ
218,Kênh này của Kaseyeon đúng là đang liếm_láp Yoon Seok-yeol mà .,19,Không liên quan
219,"Ở Hàn_Quốc , nơi mà việc săn phù_thuỷ rất khắc_nghiệt , cần phải giữ thái_độ trung_lập , nhưng Kim_Soo_Hyun lại thay_đổi lời_nói , thêm vào đó chứng_cứ quá rõ_ràng nên ... ừm ...",50,Không ủng hộ
220,Mấy cái_trò săn phù_thuỷ với cả cái gì gì đó . Thay_vì luyên_thuyên thì lo học đi nhéLKB=Hội nghiên_cứu luật của chúng_ta =Trung Quốc,38,Không liên quan
221,"Nếu xem chương_trình Good_Day của đài MBC thì sẽ biết , toàn là chương_trình chỉ mời nghệ_sĩ cánh tả rồi chơi với nhau thôi . Những người tham_gia bữa tiệc đều là thành_viên của Good_Day cả .",45,Không liên quan
222,"Mọi người à , Kim_Soo_Hyun chắc_chắn là đã sai , nhưng bây_giờ là lúc để dừng những bình_luận ác_ý rồi . Chúng_ta chỉ cần bỏ theo_dõi Instagram và tẩy_chay anh ấy thì sao ?",45,Không ủng hộ
223,"Mấy thằng nghệ_sĩ kiếm tiền dễ_dàng mà gây ra sự_cố thì phải cấm_tiệt , không cho đặt_chân vào giới giải_trí nữa . < br > Ấu dâm cơ đấy ! Thằng chó này đúng là may_mắn vãi nồi đấy , từ trước đến giờ .",56,Không ủng hộ
224,Nếu hẹn_hò từ năm 15 tuổi ... có phải là có chứng ấu dâm không ?,19,Không ủng hộ
225,Nếu_mà là thật thì bẩn_thỉu quá ... Thiệt tình ... Quá là độc_ác .,19,Không ủng hộ
226,Hết thật rồi Kim_Soo_Hyun . Vị_thành_niên,10,Không ủng hộ
227,"Làm_ơn , tôi thực_sự cần phụ_đề tiếng_Anh",12,Không liên quan
228,Kinh_hoàng thật . < br > Điên_rồ ...,12,Không liên quan
229,Làm tốt lắm Cố lên ! ! !,9,Ủng hộ
230,Ít_nhất thì cũng dịch đoạn text tiếng Indonesia đi bạn ơi,12,Không liên quan
231,Bạn có_thể phát_hành với phụ_đề tiếng Anh không ?,13,Không liên quan
232,Hết cả nói .,4,Trung lập
233,Chính xã_hội Hàn_Quốc đã đưa cô ấy đến vị_trí như ngày hôm_nay . Họ tưởng mình là Chúa để mà phán_xét .,27,Trung lập
234,"Bạn có_thể vui_lòng cung_cấp phụ_đề tiếng Anh cho người nước_ngoài nữa không , cảm_ơn bạn .",23,Không liên quan
235,"Nếu hẹn_hò với học_sinh cấp 2 là tình_yêu , thì Go Young-wook cũng vô_tội , sao lại phải vào tù Rõ_ràng là yêu mà .",34,Không ủng hộ
236,"Suhyeon à , đi mạnh_giỏi nhé .",11,Ủng hộ
237,Saeron tội_nghiệp,4,Không ủng hộ
238,Yêu nhau tận 6 năm trời mà đến lúc người_yêu xuống_dốc lại đi tống_tiền 7 tỷ thì không phải là người . Tuyệt_vọng và cảm_giác bị phản_bội,34,Không ủng hộ
239,"Tôi biết đến "" Viện Nghiên_cứu Garo_Sero "" nhờ vụ_việc của Kim Soo-hyun và đã nghĩ rằng người này thật tuyệt_vời , đang làm_việc tốt ! ! Nhưng vì bị chửi quá nhiều nên tôi đã xem thử lý_do thì thấy là người ta toàn cắt ngang những lời quan_trọng khi phỏng_vấn ... Phải nghe đến cuối thì mới có thêm thông_tin chứ . Dù_sao thì việc phanh_phui Kim Soo-hyun là một việc tốt . Cố lên .",100,Ủng hộ
240,Kim_Soohyun vào tù đi,6,Không ủng hộ
241,Tiếc cho Kim_Sae_Ron ... đến chết cũng không vạch_trần .,14,Không ủng hộ
242,Ôi ... thương quá đi mất,7,Trung lập
243,Chắc Soohyun quan_tâm đến mấy cô gái dưới 20 tuổi thôi nhỉ .,16,Không ủng hộ
244,"Chắc_chắn là Kim_Soo_Hyun giết rồi , đồ sát_nhân .",15,Không ủng hộ
245,Chúng_tôi muốn xem ảnh anh ấy rửa bát .,10,Không liên quan
246,Hơ ... Cái này làm_sao đây ... Không biết nữa nhưng_mà trúng thì đúng là rác_rưởi luôn ấy .,25,Trung lập
247,Tôi mong hắn vào tù,5,Không ủng hộ
248,Cuối_cùng thì lý_do tháng Ramadan cũng bị phơi_bày rồi .,14,Không liên quan
249,Vui_lòng dịch tiếng Anh sang tiếng Indonesia .,11,Không liên quan
250,Indonesia có_mặt .,4,Không liên quan
251,"Kim_Soo_Hyun , anh sẽ nhận quả_báo vì người mà anh làm tổn_thương hay ức_hiếp là người thật lòng yêu anh ... Chúc_mừng anh phải chịu sự trừng_phạt từ Chúa vì hành_động tàn_nhẫn của mình ...",45,Không ủng hộ
252,Đây không_chỉ là lỗi của Kim_soo hyun mà_còn là lỗi của những người bắt_nạt anh ấy .,21,Ủng hộ
253,Có_thể làm phụ_đề bằng tất_cả các ngôn_ngữ không ? Để các nước khác cũng có_thể xem được,23,Không liên quan
254,Mặt mộc ra thì không phải người nữa rồi .,11,Không liên quan
255,"Với tư_cách là người có 6 năm kinh_nghiệm yêu_đương , tôi nói một câu nhé , không phải chỉ là hôn má đâu , chắc_chắn là làm hết những chuyện cần làm rồi ! ! !",45,Không ủng hộ
